battle_id,player_won
2996,1
2997,1
2998,1
2999,0
3000,0
3001,0
3002,1
3003,0
3004,0
3005,0
3006,1
3007,0
3008,0
3009,0
3010,0
3011,0
3012,1
3013,1
3014,0
3015,1
3016,0
3017,0
3018,0
3019,0
3020,0
3021,0
3022,0
3023,0
3024,0
3025,0
3026,0
3027,1
3028,0
3029,0
3030,0
3031,0
3032,0
3033,0
3034,1
3035,0
3036,0
3037,0
3038,0
3039,0
3040,0
3041,0
3042,0
3043,0
3044,1
3045,0
3046,1
3047,0
3048,0
3049,1
3050,1
3051,0
3052,0
3053,0
3054,1
3055,0
3056,1
3057,1
3058,1
3059,0
3060,0
3061,0
3062,0
3063,0
3064,0
3065,1
3066,0
3067,0
3068,0
3069,0
3070,1
3071,0
3072,1
3073,0
3074,0
3075,0
3076,0
3077,1
3078,0
3079,0
3080,1
3081,0
3082,0
3083,1
3084,0
3085,1
3086,0
3087,0
3088,0
3089,0
3090,0
3091,0
3092,0
3093,0
3094,0
3095,1
3096,0
3097,0
3098,0
3099,0
3100,0
3101,0
3102,0
3103,0
3104,0
3105,0
3106,0
3107,0
3108,0
3109,1
3110,0
3111,0
3112,0
3113,0
3114,0
3115,0
3116,0
3117,0
3118,0
3119,1
3120,0
3121,0
3122,1
3123,0
3124,0
3125,1
3126,0
3127,1
3128,0
3129,0
3130,0
3131,0
3132,0
3133,0
3134,1
3135,0
3136,0
3137,0
3138,0
3139,1
3140,1
3141,0
3142,0
3143,1
3144,1
3145,0
3146,0
3147,0
3148,0
3149,0
3150,0
3151,1
3152,0
3153,1
3154,0
3155,1
3156,0
3157,0
3158,0
3159,0
3160,1
3161,0
3162,1
3163,0
3164,0
3165,1
3166,0
3167,0
3168,1
3169,0
3170,1
3171,0
3172,1
3173,0
3174,0
3175,0
3176,1
3177,0
3178,1
3179,0
3180,0
3181,1
3182,0
3183,0
3184,0
3185,0
3186,0
3187,0
3188,0
3189,1
3190,0
3191,0
3192,1
3193,0
3194,0
3195,1
3196,0
3197,1
3198,1
3199,0
3200,0
3201,0
3202,0
3203,0
3204,0
3205,0
3206,1
3207,0
3208,0
3209,0
3210,0
3211,0
3212,0
3213,1
3214,0
3215,0
3216,1
3217,0
3218,0
3219,0
3220,0
3221,0
3222,0
3223,1
3224,1
3225,0
3226,0
3227,0
3228,0
3229,0
3230,0
3231,0
3232,0
3233,0
3234,1
3235,0
3236,1
3237,1
3238,0
3239,0
3240,0
3241,0
3242,1
3243,0
3244,1
3245,0
3246,1
3247,0
3248,0
3249,0
3250,0
3251,0
3252,0
3253,0
3254,0
3255,1
3256,0
3257,0
3258,1
3259,0
3260,1
3261,1
3262,1
3263,0
3264,0
3265,0
3266,0
3267,0
3268,1
3269,0
3270,0
3271,0
3272,0
3273,0
3274,0
3275,0
3276,0
3277,1
3278,1
3279,0
3280,0
3281,0
3282,0
3283,0
3284,1
3285,0
3286,0
3287,0
3288,1
3289,0
3290,0
3291,0
3292,0
3293,0
3294,0
3295,1
3296,0
3297,0
3298,0
3299,0
3300,0
3301,0
3302,1
3303,0
3304,1
3305,0
3306,1
3307,0
3308,0
3309,0
3310,0
3311,0
3312,0
3313,0
3314,0
3315,1
3316,0
3317,0
3318,0
3319,0
3320,1
3321,1
3322,0
3323,0
3324,0
3325,0
3326,0
3327,0
3328,1
3329,0
3330,0
3331,1
3332,0
3333,1
3334,0
3335,1
3336,0
3337,0
3338,1
3339,1
3340,0
3341,0
3342,0
3343,0
3344,0
3345,0
3346,0
3347,0
3348,0
3349,0
3350,0
3351,1
3352,0
3353,1
3354,0
3355,0
3356,1
3357,1
3358,0
3359,0
3360,0
3361,0
3362,0
3363,0
3364,0
3365,1
3366,0
3367,1
3368,0
3369,0
3370,0
3371,0
3372,0
3373,0
3374,0
3375,0
3376,0
3377,0
3378,1
3379,0
3380,1
3381,1
3382,0
3383,1
3384,1
3385,0
3386,1
3387,0
3388,0
3389,1
3390,0
3391,1
3392,0
3393,0
3394,0
3395,0
3396,0
3397,0
3398,0
3399,0
3400,0
3401,1
3402,0
3403,0
3404,0
3405,0
3406,0
3407,0
3408,0
3409,0
3410,0
3411,0
3412,1
3413,0
3414,0
3415,1
3416,0
3417,0
3418,1
3419,1
3420,1
3421,0
3422,0
3423,1
3424,0
3425,1
3426,0
3427,0
3428,1
3429,0
3430,0
3431,0
3432,0
3433,0
3434,1
3435,0
3436,0
3437,0
3438,0
3439,1
3440,1
3441,0
3442,1
3443,0
3444,0
3445,1
3446,0
3447,0
3448,1
3449,0
3450,0
3451,0
3452,0
3453,0
3454,0
3455,0
3456,0
3457,1
3458,0
3459,0
3460,0
3461,0
3462,1
3463,0
3464,0
3465,1
3466,1
3467,0
3468,0
3469,0
3470,0
3471,0
3472,0
3473,0
3474,1
3475,0
3476,1
3477,1
3478,0
3479,0
3480,0
3481,1
3482,0
3483,0
3484,0
3485,1
3486,0
3487,0
3488,0
3489,0
3490,1
3491,0
3492,0
3493,1
3494,1
3495,0
3496,0
3497,0
3498,1
3499,0
3500,1
3501,0
3502,1
3503,0
3504,0
3505,0
3506,1
3507,0
3508,0
3509,0
3510,1
3511,1
3512,0
3513,0
3514,1
3515,0
3516,0
3517,0
3518,0
3519,1
3520,1
3521,0
3522,0
3523,0
3524,0
3525,1
3526,1
3527,1
3528,0
3529,0
3530,0
3531,0
3532,1
3533,1
3534,0
3535,0
3536,0
3537,0
3538,0
3539,0
3540,0
3541,0
3542,0
3543,0
3544,0
3545,0
3546,0
3547,0
3548,0
3549,0
3550,0
3551,1
3552,0
3553,0
3554,1
3555,0
3556,0
3557,0
3558,1
3559,0
3560,0
3561,1
3562,1
3563,0
3564,1
3565,0
3566,0
3567,1
3568,0
3569,0
3570,0
3571,0
3572,0
3573,1
3574,0
3575,0
3576,1
3577,0
3578,0
3579,0
3580,0
3581,1
3582,0
3583,0
3584,0
3585,1
3586,0
3587,0
3588,1
3589,0
3590,0
3591,1
3592,0
3593,1
3594,0
3595,0
3596,0
3597,1
3598,0
3599,1
3600,0
3601,1
3602,1
3603,0
3604,0
3605,0
3606,0
3607,1
3608,0
3609,1
3610,1
3611,0
3612,0
3613,0
3614,0
3615,0
3616,1
3617,0
3618,0
3619,1
3620,0
3621,0
3622,1
3623,0
3624,0
3625,0
3626,0
3627,0
3628,0
3629,0
3630,1
3631,0
3632,0
3633,1
3634,1
3635,1
3636,1
3637,1
3638,0
3639,1
3640,0
3641,1
3642,0
3643,0
3644,0
3645,1
3646,0
3647,1
3648,1
3649,0
3650,0
3651,0
3652,1
3653,1
3654,0
3655,0
3656,1
3657,0
3658,0
3659,0
3660,0
3661,1
3662,1
3663,0
3664,1
3665,0
3666,0
3667,0
3668,0
3669,0
3670,0
3671,1
3672,0
3673,0
3674,1
3675,1
3676,0
3677,1
3678,1
3679,0
3680,0
3681,0
3682,1
3683,0
3684,0
3685,0
3686,0
3687,1
3688,0
3689,0
3690,1
3691,1
3692,0
3693,1
3694,0
3695,0
3696,0
3697,0
3698,0
3699,0
3700,1
3701,0
3702,0
3703,0
3704,0
3705,0
3706,0
3707,0
3708,0
3709,0
3710,1
3711,1
3712,0
3713,0
3714,0
3715,1
3716,0
3717,1
3718,1
3719,0
3720,0
3721,0
3722,0
3723,0
3724,0
3725,0
3726,0
3727,0
3728,1
3729,1
3730,1
3731,0
3732,0
3733,0
3734,1
3735,0
3736,1
3737,0
3738,1
3739,0
3740,1
3741,0
3742,0
3743,1
3744,0
3745,0
3746,0
3747,1
3748,1
3749,0
3750,1
3751,0
3752,1
3753,0
3754,1
3755,1
3756,0
3757,0
3758,0
3759,0
3760,0
3761,1
3762,0
3763,0
3764,0
3765,0
3766,0
3767,1
3768,1
3769,1
3770,1
3771,0
3772,0
3773,0
3774,0
3775,1
3776,0
3777,0
3778,0
3779,0
3780,1
3781,1
3782,0
3783,1
3784,0
3785,1
3786,1
3787,0
3788,1
3789,1
3790,0
3791,0
3792,0
3793,0
3794,0
3795,0
3796,0
3797,0
3798,0
3799,0
3800,0
3801,1
3802,1
3803,0
3804,0
3805,0
3806,0
3807,0
3808,1
3809,0
3810,0
3811,0
3812,1
3813,0
3814,0
3815,0
3816,1
3817,0
3818,1
3819,0
3820,0
3821,0
3822,0
3823,1
3824,0
3825,0
3826,0
3827,0
3828,0
3829,0
3830,0
3831,1
3832,0
3833,0
3834,0
3835,0
3836,1
3837,1
3838,1
3839,1
3840,0
3841,1
3842,0
3843,0
3844,0
3845,1
3846,1
3847,0
3848,1
3849,1
3850,0
3851,1
3852,0
3853,0
3854,0
3855,0
3856,0
3857,1
3858,1
3859,1
3860,0
3861,0
3862,0
3863,1
3864,1
3865,0
3866,1
3867,0
3868,1
3869,0
3870,0
3871,1
3872,0
3873,0
3874,0
3875,1
3876,0
3877,0
3878,0
3879,0
3880,0
3881,0
3882,0
3883,0
3884,0
3885,0
3886,0
3887,1
3888,0
3889,0
3890,0
3891,0
3892,0
3893,1
3894,0
3895,1
3896,0
3897,0
3898,0
3899,1
3900,1
3901,0
3902,1
3903,0
3904,0
3905,0
3906,0
3907,1
3908,0
3909,1
3910,1
3911,1
3912,1
3913,0
3914,0
3915,0
3916,0
3917,0
3918,0
3919,0
3920,0
3921,0
3922,0
3923,0
3924,0
3925,1
3926,0
3927,0
3928,1
3929,1
3930,0
3931,0
3932,0
3933,0
3934,0
3935,1
3936,0
3937,0
3938,0
3939,1
3940,0
3941,1
3942,0
3943,0
3944,1
3945,1
3946,1
3947,1
3948,0
3949,0
3950,0
3951,0
3952,0
3953,1
3954,0
3955,0
3956,0
3957,0
3958,0
3959,0
3960,0
3961,1
3962,0
3963,1
3964,0
3965,1
3966,1
3967,0
3968,1
3969,1
3970,1
3971,0
3972,0
3973,0
3974,0
3975,1
3976,0
3977,0
3978,0
3979,0
3980,1
3981,1
3982,0
3983,0
3984,1
3985,0
3986,0
3987,1
3988,0
3989,0
3990,0
3991,0
3992,0
3993,0
3994,0
3995,1
3996,0
3997,0
3998,0
3999,0
4000,0
4001,1
4002,1
4003,1
4004,1
4005,0
4006,1
4007,1
4008,0
4009,0
4010,1
4011,0
4012,0
4013,0
4014,1
4015,0
4016,1
4017,0
4018,0
4019,1
4020,0
4021,0
4022,1
4023,0
4024,1
4025,0
4026,1
4027,1
4028,0
4029,0
4030,1
4031,0
4032,1
4033,1
4034,0
4035,0
4036,1
4037,1
4038,0
4039,1
4040,0
4041,0
4042,0
4043,0
4044,0
4045,0
4046,1
4047,0
4048,0
4049,0
4050,0
4051,0
4052,0
4053,0
4054,0
4055,0
4056,1
4057,0
4058,1
4059,0
4060,0
4061,0
4062,0
4063,1
4064,0
4065,1
4066,0
4067,1
4068,0
4069,1
4070,0
4071,0
4072,1
4073,1
4074,0
4075,1
4076,1
4077,0
4078,0
4079,0
4080,0
4081,1
4082,1
4083,0
4084,1
4085,0
4086,0
4087,0
4088,0
4089,0
4090,1
4091,0
4092,1
4093,0
4094,0
4095,0
4096,0
4097,1
4098,0
4099,1
4100,0
4101,1
4102,0
4103,0
4104,1
4105,0
4106,0
4107,0
4108,0
4109,0
4110,1
4111,1
4112,0
4113,1
4114,1
4115,0
4116,0
4117,0
4118,0
4119,0
4120,1
4121,0
4122,0
4123,0
4124,0
4125,0
4126,0
4127,0
4128,1
4129,1
4130,0
4131,0
4132,0
4133,0
4134,1
4135,1
4136,0
4137,0
4138,0
4139,1
4140,0
4141,0
4142,0
4143,0
4144,0
4145,0
4146,1
4147,0
4148,0
4149,1
4150,1
4151,0
4152,0
4153,0
4154,0
4155,0
4156,0
4157,1
4158,1
4159,1
4160,0
4161,0
4162,0
4163,0
4164,0
4165,0
4166,1
4167,1
4168,1
4169,0
4170,0
4171,1
4172,0
4173,0
4174,0
4175,0
4176,1
4177,1
4178,0
4179,0
4180,1
4181,0
4182,1
4183,1
4184,0
4185,0
4186,1
4187,0
4188,1
4189,1
4190,1
4191,0
4192,1
4193,0
4194,1
4195,0
4196,0
4197,0
4198,0
4199,0
4200,0
4201,0
4202,1
4203,0
4204,0
4205,0
4206,0
4207,0
4208,0
4209,1
4210,1
4211,0
4212,0
4213,0
4214,1
4215,1
4216,0
4217,1
4218,0
4219,1
4220,1
4221,0
4222,1
4223,0
4224,1
4225,0
4226,1
4227,1
4228,0
4229,1
4230,1
4231,0
4232,1
4233,0
4234,0
4235,0
4236,0
4237,1
4238,1
4239,0
4240,0
4241,1
4242,0
4243,0
4244,1
4245,0
4246,1
4247,1
4248,1
4249,0
4250,0
4251,0
4252,0
4253,0
4254,0
4255,0
4256,0
4257,0
4258,0
4259,0
4260,0
4261,0
4262,0
4263,0
4264,1
4265,0
4266,1
4267,0
4268,1
4269,0
4270,0
4271,0
4272,1
4273,0
4274,0
4275,0
4276,1
4277,0
4278,0
4279,0
4280,0
4281,0
4282,0
4283,1
4284,0
4285,0
4286,0
4287,0
4288,1
4289,0
4290,0
4291,0
4292,0
4293,0
4294,0
4295,0
4296,0
4297,0
4298,0
4299,0
4300,0
4301,0
4302,1
4303,0
4304,1
4305,0
4306,0
4307,0
4308,1
4309,0
4310,1
4311,0
4312,0
4313,1
4314,0
4315,1
4316,1
4317,1
4318,0
4319,1
4320,0
4321,0
4322,1
4323,1
4324,0
4325,0
4326,0
4327,0
4328,0
4329,1
4330,0
4331,0
4332,0
4333,0
4334,0
4335,1
4336,0
4337,1
4338,0
4339,0
4340,1
4341,0
4342,0
4343,0
4344,1
4345,0
4346,0
4347,0
4348,1
4349,1
4350,0
4351,1
4352,1
4353,0
4354,0
4355,0
4356,0
4357,0
4358,0
4359,0
4360,1
4361,1
4362,1
4363,0
4364,0
4365,0
4366,1
4367,0
4368,0
4369,0
4370,0
4371,0
4372,0
4373,1
4374,1
4375,0
4376,0
4377,0
4378,0
4379,0
4380,1
4381,0
4382,0
4383,1
4384,0
4385,1
4386,1
4387,1
4388,1
4389,1
4390,0
4391,0
4392,0
4393,0
4394,1
4395,0
4396,0
4397,0
4398,0
4399,0
4400,1
4401,0
4402,0
4403,1
4404,0
4405,0
4406,0
4407,0
4408,0
4409,0
4410,0
4411,0
4412,0
4413,0
4414,1
4415,1
4416,0
4417,0
4418,0
4419,1
4420,1
4421,1
4422,0
4423,1
4424,0
4425,0
4426,0
4427,0
4428,1
4429,0
4430,1
4431,1
4432,0
4433,0
4434,0
4435,1
4436,0
4437,1
4438,0
4439,0
4440,0
4441,0
4442,1
4443,0
4444,0
4445,1
4446,0
4447,1
4448,1
4449,0
4450,1
4451,0
4452,0
4453,0
4454,0
4455,0
4456,1
4457,0
4458,0
4459,0
4460,0
4461,0
4462,1
4463,0
4464,0
4465,1
4466,0
4467,0
4468,1
4469,0
4470,1
4471,0
4472,0
4473,1
4474,0
4475,1
4476,0
4477,0
4478,1
4479,0
4480,0
4481,1
4482,0
4483,0
4484,0
4485,0
4486,0
4487,0
4488,0
4489,1
4490,0
4491,0
4492,0
4493,0
4494,1
4495,0
4496,0
4497,0
4498,0
4499,1
4500,0
4501,0
4502,1
4503,0
4504,0
4505,0
4506,0
4507,0
4508,1
4509,1
4510,0
4511,1
4512,0
4513,1
4514,0
4515,1
4516,0
4517,0
4518,0
4519,0
4520,1
4521,0
4522,0
4523,0
4524,0
4525,1
4526,0
4527,1
4528,0
4529,0
4530,0
4531,1
4532,0
4533,0
4534,0
4535,0
4536,0
4537,1
4538,0
4539,1
4540,0
4541,0
4542,0
4543,1
4544,1
4545,0
4546,1
4547,0
4548,0
4549,0
4550,0
4551,0
4552,0
4553,0
4554,0
4555,0
4556,0
4557,0
4558,0
4559,0
4560,0
4561,0
4562,0
4563,1
4564,0
4565,1
4566,1
4567,0
4568,0
4569,0
4570,0
4571,0
4572,0
4573,1
4574,0
4575,0
4576,0
4577,0
4578,0
4579,1
4580,0
4581,1
4582,0
4583,0
4584,1
4585,0
4586,1
4587,1
4588,0
4589,0
4590,1
4591,0
4592,0
4593,1
4594,1
4595,0
4596,1
4597,0
4598,0
4599,0
4600,1
4601,1
4602,0
4603,0
4604,0
4605,0
4606,1
4607,0
4608,0
4609,1
4610,1
4611,0
4612,0
4613,1
4614,0
4615,1
4616,0
4617,0
4618,0
4619,1
4620,0
4621,0
4622,1
4623,0
4624,1
4625,1
4626,0
4627,1
4628,1
4629,0
4630,1
4631,0
4632,1
4633,0
4634,0
4635,0
4636,0
4637,1
4638,1
4639,0
4640,1
4641,1
4642,1
4643,1
4644,1
4645,0
4646,1
4647,0
4648,0
4649,1
4650,0
4651,0
4652,0
4653,1
4654,1
4655,0
4656,0
4657,0
4658,0
4659,0
4660,0
4661,0
4662,1
4663,1
4664,0
4665,0
4666,1
4667,1
4668,0
4669,1
4670,1
4671,0
4672,0
4673,0
4674,1
4675,0
4676,1
4677,0
4678,1
4679,1
4680,0
4681,1
4682,0
4683,0
4684,0
4685,0
4686,0
4687,0
4688,0
4689,0
4690,1
4691,0
4692,0
4693,0
4694,0
4695,0
4696,1
4697,0
4698,1
4699,0
4700,0
4701,0
4702,1
4703,1
4704,0
4705,1
4706,0
4707,0
4708,0
4709,1
4710,1
4711,0
4712,1
4713,0
4714,0
4715,1
4716,0
4717,1
4718,0
4719,1
4720,1
4721,1
4722,0
4723,0
4724,1
4725,0
4726,0
4727,0
4728,1
4729,0
4730,0
4731,0
4732,1
4733,1
4734,1
4735,1
4736,1
4737,0
4738,1
4739,0
4740,0
4741,0
4742,1
4743,0
4744,0
4745,0
4746,0
4747,0
4748,1
4749,0
4750,0
4751,1
4752,0
4753,1
4754,1
4755,1
4756,0
4757,1
4758,0
4759,0
4760,0
4761,1
4762,0
4763,1
4764,0
4765,0
4766,0
4767,0
4768,0
4769,0
4770,1
4771,0
4772,0
4773,1
4774,0
4775,1
4776,0
4777,0
4778,0
4779,0
4780,1
4781,1
4782,0
4783,1
4784,0
4785,0
4786,1
4787,0
4788,0
4789,0
4790,0
4791,0
4792,0
4793,1
4794,0
4795,0
4796,1
4797,0
4798,0
4799,1
4800,1
4801,0
4802,0
4803,1
4804,0
4805,0
4806,1
4807,0
4808,0
4809,0
4810,1
4811,1
4812,1
4813,0
4814,1
4815,1
4816,0
4817,0
4818,0
4819,0
4820,1
4821,1
4822,0
4823,1
4824,0
4825,1
4826,0
4827,0
4828,1
4829,0
4830,1
4831,0
4832,1
4833,1
4834,0
4835,0
4836,0
4837,0
4838,0
4839,1
4840,0
4841,1
4842,0
4843,1
4844,1
4845,0
4846,1
4847,0
4848,0
4849,0
4850,0
4851,1
4852,0
4853,1
4854,0
4855,1
4856,1
4857,0
4858,0
4859,1
4860,0
4861,1
4862,0
4863,1
4864,1
4865,1
4866,0
4867,0
4868,1
4869,0
4870,1
4871,1
4872,0
4873,0
4874,0
4875,1
4876,0
4877,0
4878,0
4879,1
4880,0
4881,0
4882,0
4883,1
4884,1
4885,0
4886,1
4887,0
4888,0
4889,1
4890,0
4891,1
4892,1
4893,1
4894,0
4895,1
4896,0
4897,1
4898,1
4899,1
4900,1
4901,0
4902,0
4903,0
4904,0
4905,0
4906,0
4907,0
4908,0
4909,0
4910,0
4911,0
4912,0
4913,0
4914,0
4915,1
4916,0
4917,0
4918,0
4919,0
4920,1
4921,1
4922,0
4923,0
4924,0
4925,0
4926,0
4927,0
4928,0
4929,1
4930,1
4931,0
4932,1
4933,0
4934,0
4935,1
4936,0
4937,0
4938,1
4939,1
4940,1
4941,1
4942,1
4943,0
4944,0
4945,0
4946,0
4947,0
4948,0
4949,1
4950,0
4951,1
4952,0
4953,1
4954,0
4955,1
4956,1
4957,0
4958,0
4959,0
4960,0
4961,0
4962,0
4963,1
4964,1
4965,0
4966,0
4967,0
4968,1
4969,0
4970,1
4971,1
4972,0
4973,1
4974,1
4975,1
4976,0
4977,1
4978,0
4979,0
4980,0
4981,0
4982,1
4983,0
4984,1
4985,1
4986,0
4987,0
4988,0
4989,1
4990,1
4991,1
4992,0
4993,0
4994,0
4995,1
4996,1
4997,0
4998,1
4999,1
